,condition,trial,phase,su_prev,emv,delta_emv,movement_error,movement_error_prev,rotation
62,blocked,65,2.0,0.0,-0.6174849176720301,0.7822486300952534,-30.41129026447484,-31.193538894570093,29.79380534680281
63,blocked,66,2.0,0.0,-0.8693236131526589,-0.25183869548062887,-30.66312895995547,-30.41129026447484,29.79380534680281
64,blocked,67,2.0,0.0,-1.3299726382121833,-0.4606490250595243,-31.123777985014993,-30.66312895995547,29.79380534680281
65,blocked,68,2.0,0.0,-1.797803401784904,-0.4678307635727208,-31.591608748587714,-31.123777985014993,29.79380534680281
66,blocked,69,2.0,0.0,-2.355290303638114,-0.5574869018532098,-32.14909565044093,-31.591608748587714,29.79380534680281
67,blocked,70,2.0,0.0,-2.161353424771008,0.1939368788671061,-31.955158771573817,-32.14909565044093,29.79380534680281
68,blocked,71,2.0,0.0,-2.9100490896117037,-0.7486956648406959,-32.70385443641452,-31.955158771573817,29.79380534680281
69,blocked,72,2.0,0.0,-2.3851933760641373,0.5248557135475664,-32.17899872286695,-32.70385443641452,29.79380534680281
70,blocked,73,2.0,0.0,-1.2561822833126257,1.1290110927515116,-31.049987630115435,-32.17899872286695,29.79380534680281
71,blocked,74,2.0,0.0,0.7098109794834357,1.9659932627960615,-29.083994367319374,-31.049987630115435,29.79380534680281
72,blocked,75,2.0,0.0,-2.4858639661913884,-3.195674945674824,-32.2796693129942,-29.083994367319374,29.79380534680281
73,blocked,76,2.0,0.0,-1.4779687491823381,1.0078952170090503,-31.271774095985148,-32.2796693129942,29.79380534680281
74,blocked,77,2.0,0.0,-3.8748174269938573,-2.3968486778115192,-33.66862277379667,-31.271774095985148,29.79380534680281
75,blocked,78,2.0,0.0,-4.526434507073986,-0.6516170800801291,-34.3202398538768,-33.66862277379667,29.79380534680281
76,blocked,79,2.0,0.0,-1.2991150533703433,3.227319453703643,-31.092920400173153,-34.3202398538768,29.79380534680281
77,blocked,80,2.0,0.0,-1.9155276596476796,-0.6164126062773363,-31.70933300645049,-31.092920400173153,29.79380534680281
78,blocked,81,2.0,0.0,-0.07781375413638614,1.8377139055112934,-29.871619100939196,-31.70933300645049,29.79380534680281
79,blocked,82,2.0,0.0,-2.0285279619736656,-1.9507142078372794,-31.822333308776475,-29.871619100939196,29.79380534680281
80,blocked,83,2.0,0.0,-2.3759561880230535,-0.34742822604938794,-32.16976153482587,-31.822333308776475,29.79380534680281
81,blocked,84,2.0,0.0,-2.978639980332389,-0.6026837923093353,-32.7724453271352,-32.16976153482587,29.79380534680281
82,blocked,85,2.0,0.0,-0.6407854692580344,2.3378545110743545,-30.434590816060844,-32.7724453271352,29.79380534680281
83,blocked,86,2.0,0.0,-4.372212424659509,-3.7314269554014743,-34.16601777146232,-30.434590816060844,29.79380534680281
84,blocked,87,2.0,0.0,-0.9868777066648988,3.38533471799461,-30.78068305346771,-34.16601777146232,29.79380534680281
85,blocked,88,2.0,0.0,-0.5474679129944491,0.43940979367044974,-30.34127325979726,-30.78068305346771,29.79380534680281
86,blocked,89,2.0,0.0,-3.2028308752286563,-2.655362962234207,-32.99663622203147,-30.34127325979726,29.79380534680281
87,blocked,90,2.0,0.0,-7.092810698594349,-3.8899798233656924,-36.88661604539716,-32.99663622203147,29.79380534680281
88,blocked,91,2.0,0.0,-1.1036774062494317,5.989133292344917,-30.89748275305224,-36.88661604539716,29.79380534680281
89,blocked,92,2.0,0.0,-2.4906531184215197,-1.386975712172088,-32.28445846522433,-30.89748275305224,29.79380534680281
90,blocked,93,2.0,0.0,-1.8832972909942214,0.6073558274272983,-31.67710263779703,-32.28445846522433,29.79380534680281
91,blocked,94,2.0,0.0,-1.2737851136112255,0.6095121773829959,-31.067590460414035,-31.67710263779703,29.79380534680281
92,blocked,95,2.0,0.0,-1.552343077399044,-0.2785579637878186,-31.346148424201854,-31.067590460414035,29.79380534680281
93,blocked,96,2.0,0.0,-2.5904113873288708,-1.0380683099298267,-32.384216734131684,-31.346148424201854,29.79380534680281
94,blocked,97,2.0,0.0,2.029460449842844,4.619871837171715,-27.764344896959965,-32.384216734131684,29.79380534680281
95,blocked,98,2.0,0.0,-1.099460217468021,-3.128920667310865,-30.89326556427083,-27.764344896959965,29.79380534680281
96,blocked,99,2.0,0.0,-1.9232400457010073,-0.8237798282329862,-31.717045392503817,-30.89326556427083,29.79380534680281
97,blocked,100,2.0,0.0,0.3912548595979928,2.314494905299,-29.402550487204817,-31.717045392503817,29.79380534680281
98,blocked,101,2.0,0.0,-0.656808941911919,-1.0480638015099117,-30.45061428871473,-29.402550487204817,29.79380534680281
99,blocked,102,2.0,0.0,1.6470418844992594,2.3038508264111783,-28.14676346230355,-30.45061428871473,29.79380534680281
100,blocked,103,2.0,0.0,0.2718776454811547,-1.3751642390181047,-29.521927701321655,-28.14676346230355,29.79380534680281
101,blocked,104,2.0,0.0,2.3363421921867342,2.0644645467055796,-27.457463154616075,-29.521927701321655,29.79380534680281
102,blocked,105,2.0,0.0,-1.074331045713933,-3.4106732379006672,-30.868136392516742,-27.457463154616075,29.79380534680281
103,blocked,106,2.0,0.0,-0.7344354472928103,0.3398955984211227,-30.52824079409562,-30.868136392516742,29.79380534680281
104,blocked,107,2.0,0.0,-1.3232154552925834,-0.5887800079997731,-31.117020802095393,-30.52824079409562,29.79380534680281
105,blocked,108,2.0,0.0,0.5847333712746092,1.9079488265671927,-29.2090719755282,-31.117020802095393,29.79380534680281
106,blocked,109,2.0,0.0,-2.248021938007014,-2.832755309281623,-32.04182728480983,-29.2090719755282,29.79380534680281
107,blocked,110,2.0,0.0,1.8553719581824453,4.103393896189459,-27.938433388620364,-32.04182728480983,29.79380534680281
108,blocked,111,2.0,0.0,-1.194681182393353,-3.0500531405757982,-30.988486529196162,-27.938433388620364,29.79380534680281
109,blocked,112,2.0,0.0,-1.5672868178338746,-0.3726056354405216,-31.361092164636684,-30.988486529196162,29.79380534680281
110,blocked,113,2.0,0.0,-1.2704232823357273,0.29686353549814726,-31.064228629138537,-31.361092164636684,29.79380534680281
111,blocked,114,2.0,0.0,-0.8851144237308972,0.3853088586048301,-30.678919770533707,-31.064228629138537,29.79380534680281
112,blocked,115,2.0,0.0,-2.2414460379158356,-1.3563316141849384,-32.03525138471865,-30.678919770533707,29.79380534680281
113,blocked,116,2.0,0.0,1.087860646039374,3.3293066839552097,-28.705944700763435,-32.03525138471865,29.79380534680281
114,blocked,117,2.0,0.0,1.314777006057298,0.22691636001792403,-28.47902834074551,-28.705944700763435,29.79380534680281
115,blocked,118,2.0,0.0,-1.8676696222095899,-3.182446628266888,-31.6614749690124,-28.47902834074551,29.79380534680281
116,blocked,119,2.0,0.0,-1.3249495787027001,0.5427200435068897,-31.11875492550551,-31.6614749690124,29.79380534680281
117,blocked,120,2.0,0.0,-0.7381099282152519,0.5868396504874482,-30.53191527501806,-31.11875492550551,29.79380534680281
118,blocked,121,2.0,0.0,-1.6884373493081597,-0.9503274210929078,-31.48224269611097,-30.53191527501806,29.79380534680281
119,blocked,122,2.0,0.0,-2.2178317192694834,-0.5293943699613237,-32.011637066072296,-31.48224269611097,29.79380534680281
120,blocked,123,2.0,0.0,-2.828139669775055,-0.6103079505055717,-32.62194501657787,-32.011637066072296,29.79380534680281
121,blocked,124,2.0,0.0,-2.4763940886172406,0.3517455811578145,-32.270199435420054,-32.62194501657787,29.79380534680281
122,blocked,125,2.0,0.0,-1.3529512400053534,1.1234428486118873,-31.146756586808163,-32.270199435420054,29.79380534680281
123,blocked,126,2.0,0.0,-2.8007780166441734,-1.44782677663882,-32.594583363446986,-31.146756586808163,29.79380534680281
124,blocked,127,2.0,0.0,-2.280152556071741,0.5206254605724325,-32.073957902874554,-32.594583363446986,29.79380534680281
125,blocked,128,2.0,0.0,0.14755567511181766,2.4277082311835585,-29.646249671690992,-32.073957902874554,29.79380534680281
126,blocked,129,2.0,0.0,-0.6843161410894822,-0.8318718162012999,-30.47812148789229,-29.646249671690992,29.79380534680281
127,blocked,130,2.0,0.0,-4.385416868601098,-3.7011007275116157,-4.385416868601098,-30.47812148789229,0.0
128,blocked,131,3.0,0.0,-1.0903830273015416,3.2950338412995563,-1.0903830273015416,-4.385416868601098,0.0
129,blocked,132,3.0,0.0,-0.429970010231159,0.6604130170703826,-0.429970010231159,-1.0903830273015416,0.0
130,blocked,133,3.0,0.0,-2.2456655360292217,-1.8156955257980627,-2.2456655360292217,-0.429970010231159,0.0
131,blocked,134,3.0,0.0,-1.3337080352657011,0.9119575007635206,-1.3337080352657011,-2.2456655360292217,0.0
132,blocked,135,3.0,0.0,-1.3545334871064512,-0.02082545184075002,-1.3545334871064512,-1.3337080352657011,0.0
133,blocked,136,3.0,0.0,-1.6984888630900912,-0.34395537598364,-1.6984888630900912,-1.3545334871064512,0.0
134,blocked,137,3.0,0.0,-1.0122451909129637,0.6862436721771275,-1.0122451909129637,-1.6984888630900912,0.0
135,blocked,138,3.0,0.0,-1.456606507904283,-0.4443613169913192,-1.456606507904283,-1.0122451909129637,0.0
136,blocked,139,3.0,0.0,-2.756501546394688,-1.2998950384904049,-2.756501546394688,-1.456606507904283,0.0
137,blocked,140,3.0,0.0,-1.1600980079255123,1.5964035384691755,-1.1600980079255123,-2.756501546394688,0.0
138,blocked,141,3.0,0.0,-4.65520704068679,-3.4951090327612775,-4.65520704068679,-1.1600980079255123,0.0
139,blocked,142,3.0,0.0,-2.2141393048321163,2.4410677358546735,-2.2141393048321163,-4.65520704068679,0.0
140,blocked,143,3.0,0.0,-5.0696294624700045,-2.855490157637888,-5.0696294624700045,-2.2141393048321163,0.0
141,blocked,144,3.0,0.0,0.7237081266514167,5.793337589121421,0.7237081266514167,-5.0696294624700045,0.0
142,blocked,145,3.0,0.0,-3.279773022248321,-4.003481148899738,-3.279773022248321,0.7237081266514167,0.0
143,blocked,146,3.0,0.0,0.07931979209637063,3.3590928143446916,0.07931979209637063,-3.279773022248321,0.0
144,blocked,147,3.0,0.0,-4.5791148104923565,-4.658434602588727,-4.5791148104923565,0.07931979209637063,0.0
145,blocked,148,3.0,0.0,-3.159069749423395,1.4200450610689614,-3.159069749423395,-4.5791148104923565,0.0
146,blocked,149,3.0,0.0,-3.6638012968244027,-0.5047315474010077,-3.6638012968244027,-3.159069749423395,0.0
147,blocked,150,3.0,0.0,-2.0480307819175607,1.615770514906842,-2.0480307819175607,-3.6638012968244027,0.0
148,blocked,151,3.0,0.0,-3.7566178550878675,-1.7085870731703068,-3.7566178550878675,-2.0480307819175607,0.0
149,blocked,152,3.0,0.0,-3.236809235926401,0.5198086191614664,-3.236809235926401,-3.7566178550878675,0.0
150,blocked,153,3.0,0.0,-2.897807077262044,0.339002158664357,-2.897807077262044,-3.236809235926401,0.0
151,blocked,154,3.0,0.0,-1.3138023612861076,1.5840047159759365,-1.3138023612861076,-2.897807077262044,0.0
152,blocked,155,3.0,0.0,-2.5713788127646353,-1.2575764514785277,-2.5713788127646353,-1.3138023612861076,0.0
153,blocked,156,3.0,0.0,-2.6832782423669954,-0.1118994296023601,-2.6832782423669954,-2.5713788127646353,0.0
154,blocked,157,3.0,0.0,-2.30052549981761,0.3827527425493855,-2.30052549981761,-2.6832782423669954,0.0
155,blocked,158,3.0,0.0,-1.2435120081478033,1.0570134916698066,-1.2435120081478033,-2.30052549981761,0.0
156,blocked,159,3.0,0.0,-0.08853051821084534,1.154981489936958,-0.08853051821084534,-1.2435120081478033,0.0
157,blocked,160,3.0,0.0,-2.8177201234556293,-2.729189605244784,-2.8177201234556293,-0.08853051821084534,0.0
158,blocked,161,3.0,0.0,-1.5985104945442004,1.219209628911429,-1.5985104945442004,-2.8177201234556293,0.0
159,blocked,162,3.0,0.0,-1.0190640655169574,0.579446429027243,-1.0190640655169574,-1.5985104945442004,0.0
160,blocked,163,3.0,0.0,-2.0142767857960564,-0.995212720279099,-2.0142767857960564,-1.0190640655169574,0.0
161,blocked,164,3.0,0.0,-0.9350679630745589,1.0792088227214975,-0.9350679630745589,-2.0142767857960564,0.0
162,blocked,165,3.0,0.0,-2.2870740261249267,-1.3520060630503679,-2.2870740261249267,-0.9350679630745589,0.0
163,blocked,166,3.0,0.0,-2.5899548469500075,-0.30288082082508083,-2.5899548469500075,-2.2870740261249267,0.0
164,blocked,167,3.0,0.0,-4.0092953445694235,-1.419340497619416,-4.0092953445694235,-2.5899548469500075,0.0
165,blocked,168,3.0,0.0,-1.671387408396896,2.3379079361725275,-1.671387408396896,-4.0092953445694235,0.0
166,blocked,169,3.0,0.0,-3.818959926971374,-2.147572518574478,-3.818959926971374,-1.671387408396896,0.0
167,blocked,170,3.0,0.0,-4.406400524057489,-0.5874405970861147,-4.406400524057489,-3.818959926971374,0.0
168,blocked,171,3.0,0.0,-4.363789444804695,0.042611079252793616,-4.363789444804695,-4.406400524057489,0.0
169,blocked,172,3.0,0.0,-3.805250490109586,0.5585389546951092,-3.805250490109586,-4.363789444804695,0.0
170,blocked,173,3.0,0.0,-3.309615302970343,0.4956351871392428,-3.309615302970343,-3.805250490109586,0.0
171,blocked,174,3.0,0.0,-2.0888232155940756,1.2207920873762674,-2.0888232155940756,-3.309615302970343,0.0
172,blocked,175,3.0,0.0,-4.831410542670838,-2.7425873270767624,-4.831410542670838,-2.0888232155940756,0.0
173,blocked,176,3.0,0.0,0.4883268622763097,5.319737404947148,0.4883268622763097,-4.831410542670838,0.0
174,blocked,177,3.0,0.0,-2.7352369947757325,-3.223563857052042,-2.7352369947757325,0.4883268622763097,0.0
175,blocked,178,3.0,0.0,-0.24680078255133253,2.4884362122244,-0.24680078255133253,-2.7352369947757325,0.0
176,blocked,179,3.0,0.0,-2.258232261817213,-2.0114314792658803,-2.258232261817213,-0.24680078255133253,0.0
177,blocked,180,3.0,0.0,-3.6687066767892276,-1.4104744149720148,-3.6687066767892276,-2.258232261817213,0.0
178,blocked,181,4.0,0.0,-1.852755094637729,1.8159515821514987,-1.852755094637729,-3.6687066767892276,0.0
179,blocked,182,4.0,0.0,-2.6911338130167053,-0.8383787183789764,-2.6911338130167053,-1.852755094637729,0.0
180,blocked,183,4.0,0.0,-2.039373269279082,0.6517605437376233,-2.039373269279082,-2.6911338130167053,0.0
181,blocked,184,4.0,0.0,-2.608221970111998,-0.5688487008329162,-2.608221970111998,-2.039373269279082,0.0
182,blocked,185,4.0,0.0,-1.338319708223409,1.2699022618885891,-1.338319708223409,-2.608221970111998,0.0
183,blocked,186,4.0,0.0,-0.33835098977536404,0.999968718448045,-0.33835098977536404,-1.338319708223409,0.0
184,blocked,187,4.0,0.0,-2.2025881754142063,-1.8642371856388422,-2.2025881754142063,-0.33835098977536404,0.0
185,blocked,188,4.0,0.0,-2.357537790381798,-0.15494961496759174,-2.357537790381798,-2.2025881754142063,0.0
186,blocked,189,4.0,0.0,-2.005288189892326,0.35224960048947196,-2.005288189892326,-2.357537790381798,0.0
187,blocked,190,4.0,0.0,-1.1002753564422108,0.9050128334501153,-1.1002753564422108,-2.005288189892326,0.0
188,blocked,191,4.0,0.0,0.19126946990014915,1.29154482634236,0.19126946990014915,-1.1002753564422108,0.0
189,blocked,192,4.0,0.0,-3.0727300107941744,-3.2639994806943236,-3.0727300107941744,0.19126946990014915,0.0
190,blocked,193,4.0,0.0,-2.1285886285894406,0.9441413822047338,-2.1285886285894406,-3.0727300107941744,0.0
191,blocked,194,4.0,0.0,1.6581969282887883,3.786785556878229,1.6581969282887883,-2.1285886285894406,0.0
192,blocked,195,4.0,0.0,-4.0342032937886785,-5.692400222077467,-4.0342032937886785,1.6581969282887883,0.0
193,blocked,196,4.0,0.0,-3.2840951065037984,0.75010818728488,-3.2840951065037984,-4.0342032937886785,0.0
194,blocked,197,4.0,0.0,-0.6296229688399393,2.654472137663859,-0.6296229688399393,-3.2840951065037984,0.0
195,blocked,198,4.0,0.0,-1.9300624833598192,-1.30043951451988,-1.9300624833598192,-0.6296229688399393,0.0
196,blocked,199,4.0,0.0,-1.0903920554676745,0.8396704278921447,-1.0903920554676745,-1.9300624833598192,0.0
197,blocked,200,4.0,0.0,0.9847649937914014,2.075157049259076,0.9847649937914014,-1.0903920554676745,0.0
198,blocked,201,4.0,0.0,-0.6490995315528068,-1.6338645253442081,-0.6490995315528068,0.9847649937914014,0.0
199,blocked,202,4.0,0.0,-1.2686837952239927,-0.6195842636711859,-1.2686837952239927,-0.6490995315528068,0.0
200,blocked,203,4.0,0.0,0.07552375761376595,1.3442075528377586,0.07552375761376595,-1.2686837952239927,0.0
201,blocked,204,4.0,0.0,0.24472800022252272,0.16920424260875677,0.24472800022252272,0.07552375761376595,0.0
202,blocked,205,4.0,0.0,-1.7409285944243749,-1.9856565946468976,-1.7409285944243749,0.24472800022252272,0.0
203,blocked,206,4.0,0.0,-0.7882832889258964,0.9526453054984785,-0.7882832889258964,-1.7409285944243749,0.0
204,blocked,207,4.0,0.0,-0.480921373464696,0.3073619154612004,-0.480921373464696,-0.7882832889258964,0.0
205,blocked,208,4.0,0.0,-2.2953597783789093,-1.8144384049142133,-2.2953597783789093,-0.480921373464696,0.0
206,blocked,209,4.0,0.0,-1.5263379065049492,0.7690218718739601,-1.5263379065049492,-2.2953597783789093,0.0
207,blocked,210,4.0,0.0,-1.9439652277973067,-0.4176273212923576,-1.9439652277973067,-1.5263379065049492,0.0
208,blocked,211,4.0,0.0,-1.6665367478353232,0.2774284799619835,-1.6665367478353232,-1.9439652277973067,0.0
209,blocked,212,4.0,0.0,1.021447565990087,2.6879843138254103,1.021447565990087,-1.6665367478353232,0.0
210,blocked,213,4.0,0.0,-0.060178797398819484,-1.0816263633889065,-0.060178797398819484,1.021447565990087,0.0
211,blocked,214,4.0,0.0,-3.2376581957145874,-3.177479398315768,-3.2376581957145874,-0.060178797398819484,0.0
212,blocked,215,4.0,0.0,0.0029521598409161243,3.2406103555555035,0.0029521598409161243,-3.2376581957145874,0.0
213,blocked,216,4.0,26.78,-3.003481137621705,-3.006433297462621,-3.003481137621705,0.0029521598409161243,0.0
214,blocked,217,4.0,26.78,-2.2830958244405366,0.7203853131811684,-2.2830958244405366,-3.003481137621705,0.0
215,blocked,218,4.0,26.78,-1.578846532525219,0.7042492919153176,-1.578846532525219,-2.2830958244405366,0.0
216,blocked,219,4.0,26.78,-0.7468524220290078,0.8319941104962112,-0.7468524220290078,-1.578846532525219,0.0
217,blocked,220,4.0,26.78,-1.6094551623277624,-0.8626027402987546,-1.6094551623277624,-0.7468524220290078,0.0
218,blocked,221,4.0,26.78,-1.248361546594282,0.36109361573348053,-1.248361546594282,-1.6094551623277624,0.0
219,blocked,222,4.0,26.78,-3.4137027485051306,-2.1653412019108487,-3.4137027485051306,-1.248361546594282,0.0
220,blocked,223,4.0,26.78,-1.241740982703135,2.1719617658019956,-1.241740982703135,-3.4137027485051306,0.0
221,blocked,224,4.0,26.78,-1.4315780195476009,-0.18983703684446596,-1.4315780195476009,-1.241740982703135,0.0
222,blocked,225,4.0,26.78,-1.7449600048237812,-0.31338198527618033,-1.7449600048237812,-1.4315780195476009,0.0
223,blocked,226,4.0,26.78,0.5630151922265156,2.307975197050297,0.5630151922265156,-1.7449600048237812,0.0
224,blocked,227,4.0,26.78,-2.7599672345145763,-3.322982426741092,-2.7599672345145763,0.5630151922265156,0.0
225,blocked,228,4.0,26.78,0.2984542768638647,3.058421511378441,0.2984542768638647,-2.7599672345145763,0.0
226,blocked,229,4.0,26.78,-2.762449078581099,-3.060903355444964,-2.762449078581099,0.2984542768638647,0.0
227,blocked,230,4.0,26.78,-5.220204335388303,-2.4577552568072036,-35.014009682191116,-2.762449078581099,29.79380534680281
228,blocked,231,5.0,26.78,-0.8183424096983885,4.401861925689914,-30.612147756501198,-35.014009682191116,29.79380534680281
229,blocked,232,5.0,26.78,0.9624095683577849,1.7807519780561734,-28.831395778445025,-30.612147756501198,29.79380534680281
230,blocked,233,5.0,26.78,-3.6221458092810224,-4.584555377638807,-33.415951156083835,-28.831395778445025,29.79380534680281
231,blocked,234,5.0,26.78,-2.0320678192705373,1.590077990010485,-31.825873166073347,-33.415951156083835,29.79380534680281
232,blocked,235,5.0,26.78,-0.4852837547189637,1.5467840645515736,-30.279089101521773,-31.825873166073347,29.79380534680281
233,blocked,236,5.0,26.78,-3.043250780815157,-2.5579670260961933,-32.83705612761797,-30.279089101521773,29.79380534680281
234,blocked,237,5.0,26.78,-2.172865248811874,0.870385532003283,-31.966670595614683,-32.83705612761797,29.79380534680281
235,blocked,238,5.0,26.78,-2.3281321074796466,-0.15526685866777257,-32.12193745428246,-31.966670595614683,29.79380534680281
236,blocked,239,5.0,26.78,-1.7888167051823558,0.5393154022972908,-31.582622051985165,-32.12193745428246,29.79380534680281
237,blocked,240,5.0,26.78,-2.463582050902744,-0.6747653457203882,-32.25738739770556,-31.582622051985165,29.79380534680281
238,blocked,241,5.0,26.78,-2.7000866701206405,-0.23650461921789656,-32.49389201692345,-32.25738739770556,29.79380534680281
239,blocked,242,5.0,26.78,-0.9912249119017531,1.7088617582188874,-30.785030258704563,-32.49389201692345,29.79380534680281
240,blocked,243,5.0,26.78,-3.51760823624069,-2.526383324338937,-33.3114135830435,-30.785030258704563,29.79380534680281
241,blocked,244,5.0,26.78,-0.4204779312267277,3.0971303050139625,-30.214283278029537,-33.3114135830435,29.79380534680281
242,blocked,245,5.0,26.78,-0.5864757665531926,-0.16599783532646484,-30.380281113356002,-30.214283278029537,29.79380534680281
243,blocked,246,5.0,26.78,-0.8941705416544607,-0.3076947751012682,-30.68797588845727,-30.380281113356002,29.79380534680281
244,blocked,247,5.0,26.78,-0.4788412976252232,0.41532924402923754,-30.272646644428033,-30.68797588845727,29.79380534680281
245,blocked,248,5.0,26.78,-2.093240746386556,-1.6143994487613327,-31.887046093189365,-30.272646644428033,29.79380534680281
246,blocked,249,5.0,26.78,-1.4965759956005655,0.5966647507859903,-31.290381342403375,-31.887046093189365,29.79380534680281
247,blocked,250,5.0,26.78,-2.0783999592065783,-0.5818239636060127,-31.872205306009388,-31.290381342403375,29.79380534680281
248,blocked,251,5.0,26.78,-2.8261606989632497,-0.7477607397566715,-32.61996604576606,-31.872205306009388,29.79380534680281
249,blocked,252,5.0,26.78,-3.6579277882095766,-0.8317670892463269,-33.45173313501239,-32.61996604576606,29.79380534680281
250,blocked,253,5.0,26.78,-1.63189893807629,2.0260288501332866,-31.4257042848791,-33.45173313501239,29.79380534680281
251,blocked,254,5.0,26.78,-3.758993571205096,-2.127094633128806,-33.55279891800791,-31.4257042848791,29.79380534680281
252,blocked,255,5.0,26.78,-3.585971866944064,0.17302170426103203,-33.37977721374688,-33.55279891800791,29.79380534680281
253,blocked,256,5.0,26.78,-2.7341279420505344,0.8518439248935294,-32.52793328885335,-33.37977721374688,29.79380534680281
254,blocked,257,5.0,26.78,-1.9743703782326492,0.7597575638178853,-31.76817572503546,-32.52793328885335,29.79380534680281
255,blocked,258,5.0,26.78,-2.0931573816055646,-0.11878700337291548,-31.886962728408374,-31.76817572503546,29.79380534680281
256,blocked,259,5.0,26.78,-3.0041018616483797,-0.910944480042815,-32.79790720845119,-31.886962728408374,29.79380534680281
257,blocked,260,5.0,26.78,-1.0576486076686251,1.9464532539797545,-30.851453954471435,-32.79790720845119,29.79380534680281
258,blocked,261,5.0,26.78,-3.0436974150303513,-1.9860488073617262,-32.837502761833164,-30.851453954471435,29.79380534680281
259,blocked,262,5.0,26.78,-5.086245214180494,-2.0425477991501424,-34.88005056098331,-32.837502761833164,29.79380534680281
260,blocked,263,5.0,26.78,-4.356935180498084,0.7293100336824097,-34.1507405273009,-34.88005056098331,29.79380534680281
261,blocked,264,5.0,26.78,-2.1503753111719988,2.2065598693260853,-31.944180657974808,-34.1507405273009,29.79380534680281
262,blocked,265,5.0,26.78,-1.8350439256198712,0.3153313855521276,-31.62884927242268,-31.944180657974808,29.79380534680281
263,blocked,266,5.0,26.78,-2.2229492736090464,-0.3879053479891752,-32.01675462041186,-31.62884927242268,29.79380534680281
264,blocked,267,5.0,26.78,-0.8425651910509657,1.3803840825580806,-30.636370537853775,-32.01675462041186,29.79380534680281
265,blocked,268,5.0,26.78,-3.6678115367185455,-2.82524634566758,-33.46161688352136,-30.636370537853775,29.79380534680281
266,blocked,269,5.0,26.78,0.18556485730825045,3.853376394026796,-29.60824048949456,-33.46161688352136,29.79380534680281
267,blocked,270,5.0,26.78,-2.9921998053679886,-3.177764662676239,-32.7860051521708,-29.60824048949456,29.79380534680281
268,blocked,271,5.0,26.78,-3.057810723296896,-0.0656109179289075,-32.85161607009971,-32.7860051521708,29.79380534680281
269,blocked,272,5.0,26.78,-2.697317461264518,0.36049326203237797,-32.49112280806733,-32.85161607009971,29.79380534680281
270,blocked,273,5.0,26.78,-3.631668454406835,-0.9343509931423171,-33.42547380120965,-32.49112280806733,29.79380534680281
271,blocked,274,5.0,26.78,-1.892040907443004,1.7396275469638312,-31.685846254245813,-33.42547380120965,29.79380534680281
272,blocked,275,5.0,26.78,-4.102956036161515,-2.2109151287185114,-33.89676138296433,-31.685846254245813,29.79380534680281
273,blocked,276,5.0,26.78,-2.832123562334047,1.2708324738274683,-32.62592890913686,-33.89676138296433,29.79380534680281
274,blocked,277,5.0,26.78,-0.6498471134485442,2.182276448885503,-30.443652460251354,-32.62592890913686,29.79380534680281
275,blocked,278,5.0,26.78,-1.1603337726717058,-0.5104866592231616,-30.954139119474515,-30.443652460251354,29.79380534680281
276,blocked,279,5.0,26.78,-4.966955872704105,-3.806622100032399,-34.76076121950692,-30.954139119474515,29.79380534680281
277,blocked,280,5.0,26.78,-1.4638693230937747,3.5030865496103303,-31.257674669896584,-34.76076121950692,29.79380534680281
278,blocked,281,5.0,26.78,-1.434841397935088,0.029027925158686685,-31.228646744737897,-31.257674669896584,29.79380534680281
279,blocked,282,5.0,26.78,-4.170159093777897,-2.7353176958428094,-33.96396444058071,-31.228646744737897,29.79380534680281
280,blocked,283,5.0,26.78,-0.6978012970655669,3.4723577967123305,-30.491606643868376,-33.96396444058071,29.79380534680281
281,blocked,284,5.0,26.78,-2.140309661481851,-1.442508364416284,-31.93411500828466,-30.491606643868376,29.79380534680281
282,blocked,285,5.0,26.78,-2.7788733827562595,-0.6385637212744086,-32.57267872955907,-31.93411500828466,29.79380534680281
283,blocked,286,5.0,26.78,0.29068127167722935,3.069554654433489,-29.50312407512558,-32.57267872955907,29.79380534680281
284,blocked,287,5.0,26.78,-5.163507460428164,-5.4541887321053935,-34.95731280723098,-29.50312407512558,29.79380534680281
285,blocked,288,5.0,26.78,-4.596185980539374,0.5673214798887898,-34.38999132734219,-34.95731280723098,29.79380534680281
286,blocked,289,5.0,26.78,-2.4933397558302914,2.102846224709083,-32.287145102633104,-34.38999132734219,29.79380534680281
287,blocked,290,5.0,26.78,-2.073919672319633,0.4194200835106585,-31.867725019122442,-32.287145102633104,29.79380534680281
288,blocked,291,5.0,26.78,-3.235144371847923,-1.1612246995282902,-33.028949718650736,-31.867725019122442,29.79380534680281
289,blocked,292,5.0,26.78,-2.1085587900698073,1.1265855817781159,-31.902364136872617,-33.028949718650736,29.79380534680281
290,blocked,293,5.0,26.78,-1.2871079113331518,0.8214508787366555,-31.08091325813596,-31.902364136872617,29.79380534680281
291,blocked,294,5.0,26.78,-3.0064444783471203,-1.7193365670139684,-32.80024982514993,-31.08091325813596,29.79380534680281
292,blocked,295,5.0,26.78,-3.9594514878806137,-0.9530070095334935,-33.75325683468343,-32.80024982514993,29.79380534680281
293,blocked,296,5.0,26.78,-1.9967321897343169,1.9627192981462969,-31.790537536537126,-33.75325683468343,29.79380534680281
294,blocked,297,5.0,26.78,-2.4005083264095646,-0.4037761366752477,-32.19431367321238,-31.790537536537126,29.79380534680281
295,blocked,298,5.0,26.78,-5.119442416984754,-2.718934090575189,-34.91324776378757,-32.19431367321238,29.79380534680281
