condition,subject,trial,su,rotation,rt,mt,ep
interleaved,1000,351,0.0,0.0,424,92,-1.37
interleaved,1000,352,0.0,0.0,425,133,-1.18
interleaved,1000,353,26.78,0.0,476,124,-1.22
interleaved,1000,354,0.0,0.0,343,82,-1.3
interleaved,1000,355,0.0,0.0,392,109,-1.24
interleaved,1000,356,26.78,0.0,350,92,-1.3
interleaved,1000,357,26.78,0.0,359,98,-1.3
interleaved,1000,358,0.0,0.0,361,100,-1.28
interleaved,1000,359,26.78,0.0,333,150,-1.28
interleaved,1000,360,0.0,0.0,549,75,-1.22
interleaved,1000,361,0.0,0.0,288,102,-1.33
interleaved,1000,362,0.0,0.0,474,85,-1.33
interleaved,1000,363,26.78,0.0,459,83,-1.3
interleaved,1000,364,26.78,0.0,333,83,-1.32
interleaved,1000,365,26.78,0.0,492,84,-1.29
interleaved,1000,366,26.78,0.0,508,92,-1.26
interleaved,1000,367,26.78,0.0,283,91,-1.24
interleaved,1000,368,0.0,0.0,426,133,-1.23
interleaved,1000,369,26.78,0.0,397,135,-1.25
interleaved,1000,370,0.0,0.0,323,107,-1.27
interleaved,1000,371,26.78,0.0,601,117,-1.16
interleaved,1000,372,26.78,0.0,550,91,-1.19
interleaved,1000,373,26.78,0.0,599,119,-1.18
interleaved,1000,374,0.0,0.0,525,75,-1.17
interleaved,1000,375,26.78,0.0,650,109,-1.16
interleaved,1000,376,26.78,0.0,576,96,-1.13
interleaved,1000,377,0.0,0.0,366,100,-1.16
interleaved,1000,378,0.0,0.0,467,125,-1.28
interleaved,1000,379,26.78,0.0,308,92,-1.25
interleaved,1000,380,0.0,0.0,496,93,-1.17
interleaved,1000,381,26.78,0.0,300,133,-1.56
interleaved,1000,382,0.0,0.0,492,75,-1.56
interleaved,1000,383,0.0,0.0,299,78,-1.57
interleaved,1000,384,26.78,0.0,308,108,-1.61
interleaved,1000,385,0.0,0.0,297,100,-1.58
interleaved,1000,386,0.0,0.0,308,101,-1.65
interleaved,1000,387,26.78,0.0,284,108,-1.63
interleaved,1000,388,0.0,0.0,283,125,-1.59
interleaved,1000,389,26.78,0.0,226,124,-1.59
interleaved,1000,390,26.78,0.0,266,141,-1.58
interleaved,1000,391,26.78,0.0,273,94,-1.59
interleaved,1000,392,0.0,0.0,350,100,-1.6
interleaved,1000,393,0.0,0.0,305,100,-1.57
interleaved,1000,394,0.0,0.0,292,75,-1.56
interleaved,1000,395,0.0,0.0,175,232,-1.57
interleaved,1000,396,26.78,0.0,249,76,-1.57
interleaved,1000,397,0.0,0.0,258,92,-1.55
interleaved,1000,398,0.0,0.0,258,83,-1.54
interleaved,1000,399,0.0,0.0,516,59,-1.56
interleaved,1000,400,0.0,0.0,450,101,-1.6
interleaved,1000,401,0.0,0.0,324,67,-1.58
interleaved,1000,402,26.78,0.0,749,76,-1.54
interleaved,1000,403,26.78,0.0,245,67,-1.55
interleaved,1000,404,26.78,0.0,378,92,-1.6
interleaved,1000,405,0.0,0.0,317,83,-1.6
interleaved,1000,406,0.0,0.0,299,84,-1.6
interleaved,1000,407,26.78,0.0,258,84,-1.59
interleaved,1000,408,0.0,0.0,423,68,-1.57
interleaved,1000,409,26.78,0.0,277,76,-1.6
interleaved,1000,410,26.78,0.0,309,83,-1.62
interleaved,1000,411,0.0,0.0,333,83,-1.59
interleaved,1000,412,26.78,0.0,325,92,-1.57
interleaved,1000,413,0.0,0.0,291,83,-1.6
interleaved,1000,414,0.0,0.0,342,75,-1.55
interleaved,1000,415,26.78,0.0,264,132,-1.55
interleaved,1000,416,0.0,0.0,267,92,-1.57
interleaved,1000,417,26.78,0.0,258,100,-1.59
interleaved,1000,418,26.78,0.0,358,86,-1.59
interleaved,1000,419,0.0,0.0,451,78,-1.6
interleaved,1000,420,26.78,0.0,500,75,-1.59
interleaved,1000,421,0.0,0.0,303,80,-1.59
interleaved,1000,422,26.78,0.0,441,59,-1.58
interleaved,1000,423,26.78,0.0,300,83,-1.55
interleaved,1000,424,0.0,0.0,275,84,-1.6
interleaved,1000,425,0.0,0.0,408,91,-1.56
interleaved,1000,426,0.0,0.0,283,92,-1.57
interleaved,1000,427,0.0,0.0,326,91,-1.57
interleaved,1000,428,0.0,0.0,358,92,-1.55
interleaved,1000,429,26.78,0.0,390,99,-1.56
